Latitude,Longitude,rainfall,temperature
14,76,2.957835616,24.11350685
14,76.1,2.957835616,24.11350685
14,76.2,2.957835616,24.11350685
14,76.3,2.957835616,24.11350685
14,76.4,2.957835616,24.11350685
14,76.5,2.957835616,24.11350685
14,76.6,3.161835616,24.54156164
14,76.7,3.161835616,24.54156164
14,76.8,3.161835616,24.54156164
14,76.9,3.161835616,24.54156164
14,77,3.161835616,24.54156164
14,77.1,3.161835616,24.54156164
14,77.2,2.777917808,24.8690137
14,77.3,2.777917808,24.8690137
14,77.4,2.777917808,24.8690137
14,77.5,2.777917808,24.8690137
14,77.6,2.777917808,24.8690137
14,77.7,2.777917808,24.8690137
14,77.8,2.777917808,24.8690137
14,77.9,3.110219178,24.71750685
14,78,3.110219178,24.71750685
14,78.1,3.110219178,24.71750685
14,78.2,3.110219178,24.71750685
14,78.3,3.110219178,24.71750685
14,78.4,3.110219178,24.71750685
14.1,75,9.040383562,23.95835616
14.1,75.1,9.040383562,23.95835616
14.1,75.2,9.040383562,23.95835616
14.1,75.3,9.040383562,23.95835616
14.1,75.4,4.148931507,23.57112329
14.1,75.5,4.148931507,23.57112329
14.1,75.6,4.148931507,23.57112329
14.1,75.7,4.148931507,23.57112329
14.1,75.8,4.148931507,23.57112329
14.1,75.9,4.148931507,23.57112329
14.1,76,2.957835616,24.11350685
14.1,76.1,2.957835616,24.11350685
14.1,76.2,2.957835616,24.11350685
14.1,76.3,2.957835616,24.11350685
14.1,76.4,2.957835616,24.11350685
14.1,76.5,2.957835616,24.11350685
14.1,76.6,3.161835616,24.54156164
14.1,76.7,3.161835616,24.54156164
14.1,76.8,3.161835616,24.54156164
14.1,76.9,3.161835616,24.54156164
14.1,77,3.161835616,24.54156164
14.1,77.1,3.161835616,24.54156164
14.1,77.2,2.777917808,24.8690137
14.1,77.3,2.777917808,24.8690137
14.1,77.4,2.777917808,24.8690137
14.1,77.5,2.777917808,24.8690137
14.1,77.6,2.777917808,24.8690137
14.1,77.7,2.777917808,24.8690137
14.1,77.8,2.777917808,24.8690137
14.1,77.9,3.110219178,24.71750685
14.1,78,3.110219178,24.71750685
14.1,78.1,3.110219178,24.71750685
14.1,78.2,3.110219178,24.71750685
14.1,78.3,3.110219178,24.71750685
14.1,78.4,3.110219178,24.71750685
14.2,75,9.040383562,23.95835616
14.2,75.1,9.040383562,23.95835616
14.2,75.2,9.040383562,23.95835616
14.2,75.3,9.040383562,23.95835616
14.2,75.4,4.148931507,23.57112329
14.2,75.5,4.148931507,23.57112329
14.2,75.6,4.148931507,23.57112329
14.2,75.7,4.148931507,23.57112329
14.2,75.8,4.148931507,23.57112329
14.2,75.9,4.148931507,23.57112329
14.2,76,2.957835616,24.11350685
14.2,76.1,2.957835616,24.11350685
14.2,76.2,2.957835616,24.11350685
14.2,76.3,2.957835616,24.11350685
14.2,76.4,2.957835616,24.11350685
14.2,76.5,2.957835616,24.11350685
14.2,76.6,3.161835616,24.54156164
14.2,76.7,3.161835616,24.54156164
14.2,76.8,3.161835616,24.54156164
14.2,76.9,3.161835616,24.54156164
14.2,77,3.161835616,24.54156164
14.2,77.1,3.161835616,24.54156164
14.2,77.2,2.777917808,24.8690137
14.2,77.3,2.777917808,24.8690137
14.2,77.4,2.777917808,24.8690137
14.2,77.5,2.777917808,24.8690137
14.2,77.6,2.777917808,24.8690137
14.2,77.7,2.777917808,24.8690137
14.2,77.8,2.777917808,24.8690137
14.2,77.9,3.110219178,24.71750685
14.2,78,3.110219178,24.71750685
14.2,78.1,3.110219178,24.71750685
14.2,78.2,3.110219178,24.71750685
14.2,78.3,3.110219178,24.71750685
14.2,78.4,3.110219178,24.71750685
14.3,75,5.669013699,23.8489589
14.3,75.1,5.669013699,23.8489589
14.3,75.2,5.669013699,23.8489589
14.3,75.3,5.669013699,23.8489589
14.3,75.4,3.26290411,24.65082192
14.3,75.5,3.26290411,24.65082192
14.3,75.6,3.26290411,24.65082192
14.3,75.7,3.26290411,24.65082192
14.3,75.8,3.26290411,24.65082192
14.3,75.9,3.26290411,24.65082192
14.3,76,2.589479452,24.81013699
14.3,76.1,2.589479452,24.81013699
14.3,76.2,2.589479452,24.81013699
14.3,76.3,2.589479452,24.81013699
14.3,76.4,2.589479452,24.81013699
14.3,76.5,2.589479452,24.81013699
14.3,76.6,2.440931507,25.34931507
14.3,76.7,2.440931507,25.34931507
14.3,76.8,2.440931507,25.34931507
14.3,76.9,2.440931507,25.34931507
14.3,77,2.440931507,25.34931507
14.3,77.1,2.440931507,25.34931507
14.3,77.2,2.441589041,26.12739726
14.3,77.3,2.441589041,26.12739726
14.3,77.4,2.441589041,26.12739726
14.3,77.5,2.441589041,26.12739726
14.3,77.6,2.441589041,26.12739726
14.3,77.7,2.441589041,26.12739726
14.3,77.8,2.441589041,26.12739726
14.3,77.9,2.299780822,26.87791781
14.3,78,2.299780822,26.87791781
14.3,78.1,2.299780822,26.87791781
14.3,78.2,2.299780822,26.87791781
14.3,78.3,2.299780822,26.87791781
14.3,78.4,2.299780822,26.87791781
14.4,75,5.669013699,23.8489589
14.4,75.1,5.669013699,23.8489589
14.4,75.2,5.669013699,23.8489589
14.4,75.3,5.669013699,23.8489589
14.4,75.4,3.26290411,24.65082192
14.4,75.5,3.26290411,24.65082192
14.4,75.6,3.26290411,24.65082192
14.4,75.7,3.26290411,24.65082192
14.4,75.8,3.26290411,24.65082192
14.4,75.9,3.26290411,24.65082192
14.4,76,2.589479452,24.81013699
14.4,76.1,2.589479452,24.81013699
14.4,76.2,2.589479452,24.81013699
14.4,76.3,2.589479452,24.81013699
14.4,76.4,2.589479452,24.81013699
14.4,76.5,2.589479452,24.81013699
14.4,76.6,2.440931507,25.34931507
14.4,76.7,2.440931507,25.34931507
14.4,76.8,2.440931507,25.34931507
14.4,76.9,2.440931507,25.34931507
14.4,77,2.440931507,25.34931507
14.4,77.1,2.440931507,25.34931507
14.4,77.2,2.441589041,26.12739726
14.4,77.3,2.441589041,26.12739726
14.4,77.4,2.441589041,26.12739726
14.4,77.5,2.441589041,26.12739726
14.4,77.6,2.441589041,26.12739726
14.4,77.7,2.441589041,26.12739726
14.4,77.8,2.441589041,26.12739726
14.4,77.9,2.299780822,26.87791781
14.4,78,2.299780822,26.87791781
14.4,78.1,2.299780822,26.87791781
14.4,78.2,2.299780822,26.87791781
14.4,78.3,2.299780822,26.87791781
14.4,78.4,2.299780822,26.87791781
14.5,75,5.669013699,23.8489589
14.5,75.1,5.669013699,23.8489589
14.5,75.2,5.669013699,23.8489589
14.5,75.3,5.669013699,23.8489589
14.5,75.4,3.26290411,24.65082192
14.5,75.5,3.26290411,24.65082192
14.5,75.6,3.26290411,24.65082192
14.5,75.7,3.26290411,24.65082192
14.5,75.8,3.26290411,24.65082192
14.5,75.9,3.26290411,24.65082192
14.5,76,2.589479452,24.81013699
14.5,76.1,2.589479452,24.81013699
14.5,76.2,2.589479452,24.81013699
14.5,76.3,2.589479452,24.81013699
14.5,76.4,2.589479452,24.81013699
14.5,76.5,2.589479452,24.81013699
14.5,76.6,2.440931507,25.34931507
14.5,76.7,2.440931507,25.34931507
14.5,76.8,2.440931507,25.34931507
14.5,76.9,2.440931507,25.34931507
14.5,77,2.440931507,25.34931507
14.5,77.1,2.440931507,25.34931507
14.5,77.2,2.441589041,26.12739726
14.5,77.3,2.441589041,26.12739726
14.5,77.4,2.441589041,26.12739726
14.5,77.5,2.441589041,26.12739726
14.5,77.6,2.441589041,26.12739726
14.5,77.7,2.441589041,26.12739726
14.5,77.8,2.441589041,26.12739726
14.5,77.9,2.299780822,26.87791781
14.5,78,2.299780822,26.87791781
14.5,78.1,2.299780822,26.87791781
14.5,78.2,2.299780822,26.87791781
14.5,78.3,2.299780822,26.87791781
14.5,78.4,2.299780822,26.87791781
14.6,75,5.669013699,23.8489589
14.6,75.1,5.669013699,23.8489589
14.6,75.2,5.669013699,23.8489589
14.6,75.3,5.669013699,23.8489589
14.6,75.4,3.26290411,24.65082192
14.6,75.5,3.26290411,24.65082192
14.6,75.6,3.26290411,24.65082192
14.6,75.7,3.26290411,24.65082192
14.6,75.8,3.26290411,24.65082192
14.6,75.9,3.26290411,24.65082192
14.6,76,2.589479452,24.81013699
14.6,76.1,2.589479452,24.81013699
14.6,76.2,2.589479452,24.81013699
14.6,76.3,2.589479452,24.81013699
14.6,76.4,2.589479452,24.81013699
14.6,76.5,2.589479452,24.81013699
14.6,76.6,2.440931507,25.34931507
14.6,76.7,2.440931507,25.34931507
14.6,76.8,2.440931507,25.34931507
14.6,76.9,2.440931507,25.34931507
14.6,77,2.440931507,25.34931507
14.6,77.1,2.440931507,25.34931507
14.6,77.2,2.441589041,26.12739726
14.6,77.3,2.441589041,26.12739726
14.6,77.4,2.441589041,26.12739726
14.6,77.5,2.441589041,26.12739726
14.6,77.6,2.441589041,26.12739726
14.6,77.7,2.441589041,26.12739726
14.6,77.8,2.441589041,26.12739726
14.6,77.9,2.299780822,26.87791781
14.6,78,2.299780822,26.87791781
14.6,78.1,2.299780822,26.87791781
14.6,78.2,2.299780822,26.87791781
14.6,78.3,2.299780822,26.87791781
14.6,78.4,2.299780822,26.87791781
14.7,75,5.669013699,23.8489589
14.7,75.1,5.669013699,23.8489589
14.7,75.2,5.669013699,23.8489589
14.7,75.3,5.669013699,23.8489589
14.7,75.4,3.26290411,24.65082192
14.7,75.5,3.26290411,24.65082192
14.7,75.6,3.26290411,24.65082192
14.7,75.7,3.26290411,24.65082192
14.7,75.8,3.26290411,24.65082192
14.7,75.9,3.26290411,24.65082192
14.7,76,2.589479452,24.81013699
14.7,76.1,2.589479452,24.81013699
14.7,76.2,2.589479452,24.81013699
14.7,76.3,2.589479452,24.81013699
14.7,76.4,2.589479452,24.81013699
14.7,76.5,2.589479452,24.81013699
14.7,76.6,2.440931507,25.34931507
14.7,76.7,2.440931507,25.34931507
14.7,76.8,2.440931507,25.34931507
14.7,76.9,2.440931507,25.34931507
14.7,77,2.440931507,25.34931507
14.7,77.1,2.440931507,25.34931507
14.7,77.2,2.441589041,26.12739726
14.7,77.3,2.441589041,26.12739726
14.7,77.4,2.441589041,26.12739726
14.7,77.5,2.441589041,26.12739726
14.7,77.6,2.441589041,26.12739726
14.7,77.7,2.441589041,26.12739726
14.7,77.8,2.441589041,26.12739726
14.7,77.9,2.299780822,26.87791781
14.7,78,2.299780822,26.87791781
14.7,78.1,2.299780822,26.87791781
14.7,78.2,2.299780822,26.87791781
14.7,78.3,2.299780822,26.87791781
14.7,78.4,2.299780822,26.87791781
14.8,75,4.357452055,24.3559726
14.8,75.1,4.357452055,24.3559726
14.8,75.2,4.357452055,24.3559726
14.8,75.3,4.357452055,24.3559726
14.8,75.4,3.024438356,24.97230137
14.8,75.5,3.024438356,24.97230137
14.8,75.6,3.024438356,24.97230137
14.8,75.7,3.024438356,24.97230137
14.8,75.8,3.024438356,24.97230137
14.8,75.9,3.024438356,24.97230137
14.8,76,2.556684932,25.21805479
14.8,76.1,2.556684932,25.21805479
14.8,76.2,2.556684932,25.21805479
14.8,76.3,2.556684932,25.21805479
14.8,76.4,2.556684932,25.21805479
14.8,76.5,2.556684932,25.21805479
14.8,76.6,2.30139726,26.04986301
14.8,76.7,2.30139726,26.04986301
14.8,76.8,2.30139726,26.04986301
14.8,76.9,2.30139726,26.04986301
14.8,77,2.30139726,26.04986301
14.8,77.1,2.30139726,26.04986301
14.8,77.2,2.192,26.61019178
14.8,77.3,2.192,26.61019178
14.8,77.4,2.192,26.61019178
14.8,77.5,2.192,26.61019178
14.8,77.6,2.192,26.61019178
14.8,77.7,2.192,26.61019178
14.8,77.8,2.192,26.61019178
14.8,77.9,2.058630137,27.32616438
14.8,78,2.058630137,27.32616438
14.8,78.1,2.058630137,27.32616438
14.8,78.2,2.058630137,27.32616438
14.8,78.3,2.058630137,27.32616438
14.8,78.4,2.058630137,27.32616438
14.9,75,4.357452055,24.3559726
14.9,75.1,4.357452055,24.3559726
14.9,75.2,4.357452055,24.3559726
14.9,75.3,4.357452055,24.3559726
14.9,75.4,3.024438356,24.97230137
14.9,75.5,3.024438356,24.97230137
14.9,75.6,3.024438356,24.97230137
14.9,75.7,3.024438356,24.97230137
14.9,75.8,3.024438356,24.97230137
14.9,75.9,3.024438356,24.97230137
14.9,76,2.556684932,25.21805479
14.9,76.1,2.556684932,25.21805479
14.9,76.2,2.556684932,25.21805479
14.9,76.3,2.556684932,25.21805479
14.9,76.4,2.556684932,25.21805479
14.9,76.5,2.556684932,25.21805479
14.9,76.6,2.30139726,26.04986301
14.9,76.7,2.30139726,26.04986301
14.9,76.8,2.30139726,26.04986301
14.9,76.9,2.30139726,26.04986301
14.9,77,2.30139726,26.04986301
14.9,77.1,2.30139726,26.04986301
14.9,77.2,2.192,26.61019178
14.9,77.3,2.192,26.61019178
14.9,77.4,2.192,26.61019178
14.9,77.5,2.192,26.61019178
14.9,77.6,2.192,26.61019178
14.9,77.7,2.192,26.61019178
14.9,77.8,2.192,26.61019178
14.9,77.9,2.058630137,27.32616438
14.9,78,2.058630137,27.32616438
14.9,78.1,2.058630137,27.32616438
14.9,78.2,2.058630137,27.32616438
14.9,78.3,2.058630137,27.32616438
14.9,78.4,2.058630137,27.32616438
15,75,4.357452055,24.3559726
15,75.1,4.357452055,24.3559726
15,75.2,4.357452055,24.3559726
15,75.3,4.357452055,24.3559726
15,75.4,3.024438356,24.97230137
15,75.5,3.024438356,24.97230137
15,75.6,3.024438356,24.97230137
15,75.7,3.024438356,24.97230137
15,75.8,3.024438356,24.97230137
15,75.9,3.024438356,24.97230137
15,76,2.556684932,25.21805479
15,76.1,2.556684932,25.21805479
15,76.2,2.556684932,25.21805479
15,76.3,2.556684932,25.21805479
15,76.4,2.556684932,25.21805479
15,76.5,2.556684932,25.21805479
15,76.6,2.30139726,26.04986301
15,76.7,2.30139726,26.04986301
15,76.8,2.30139726,26.04986301
15,76.9,2.30139726,26.04986301
15,77,2.30139726,26.04986301
15,77.1,2.30139726,26.04986301
15,77.2,2.192,26.61019178
15,77.3,2.192,26.61019178
15,77.4,2.192,26.61019178
15,77.5,2.192,26.61019178
15,77.6,2.192,26.61019178
15,77.7,2.192,26.61019178
15,77.8,2.192,26.61019178
15,77.9,2.058630137,27.32616438
15,78,2.058630137,27.32616438
15,78.1,2.058630137,27.32616438
15,78.2,2.058630137,27.32616438
15,78.3,2.058630137,27.32616438
15,78.4,2.058630137,27.32616438
15.1,75,4.357452055,24.3559726
15.1,75.1,4.357452055,24.3559726
15.1,75.2,4.357452055,24.3559726
15.1,75.3,4.357452055,24.3559726
15.1,75.4,3.024438356,24.97230137
15.1,75.5,3.024438356,24.97230137
15.1,75.6,3.024438356,24.97230137
15.1,75.7,3.024438356,24.97230137
15.1,75.8,3.024438356,24.97230137
15.1,75.9,3.024438356,24.97230137
15.1,76,2.556684932,25.21805479
15.1,76.1,2.556684932,25.21805479
15.1,76.2,2.556684932,25.21805479
15.1,76.3,2.556684932,25.21805479
15.1,76.4,2.556684932,25.21805479
15.1,76.5,2.556684932,25.21805479
15.1,76.6,2.30139726,26.04986301
15.1,76.7,2.30139726,26.04986301
15.1,76.8,2.30139726,26.04986301
15.1,76.9,2.30139726,26.04986301
15.1,77,2.30139726,26.04986301
15.1,77.1,2.30139726,26.04986301
15.1,77.2,2.192,26.61019178
15.1,77.3,2.192,26.61019178
15.1,77.4,2.192,26.61019178
15.1,77.5,2.192,26.61019178
15.1,77.6,2.192,26.61019178
15.1,77.7,2.192,26.61019178
15.1,77.8,2.192,26.61019178
15.1,77.9,2.058630137,27.32616438
15.1,78,2.058630137,27.32616438
15.1,78.1,2.058630137,27.32616438
15.1,78.2,2.058630137,27.32616438
15.1,78.3,2.058630137,27.32616438
15.1,78.4,2.058630137,27.32616438
15.2,75,4.357452055,24.3559726
15.2,75.1,4.357452055,24.3559726
15.2,75.2,4.357452055,24.3559726
15.2,75.3,4.357452055,24.3559726
15.2,75.4,3.024438356,24.97230137
15.2,75.5,3.024438356,24.97230137
15.2,75.6,3.024438356,24.97230137
15.2,75.7,3.024438356,24.97230137
15.2,75.8,3.024438356,24.97230137
15.2,75.9,3.024438356,24.97230137
15.2,76,2.556684932,25.21805479
15.2,76.1,2.556684932,25.21805479
15.2,76.2,2.556684932,25.21805479
15.2,76.3,2.556684932,25.21805479
15.2,76.4,2.556684932,25.21805479
15.2,76.5,2.556684932,25.21805479
15.2,76.6,2.30139726,26.04986301
15.2,76.7,2.30139726,26.04986301
15.2,76.8,2.30139726,26.04986301
15.2,76.9,2.30139726,26.04986301
15.2,77,2.30139726,26.04986301
15.2,77.1,2.30139726,26.04986301
15.2,77.2,2.192,26.61019178
15.2,77.3,2.192,26.61019178
15.2,77.4,2.192,26.61019178
15.2,77.5,2.192,26.61019178
15.2,77.6,2.192,26.61019178
15.2,77.7,2.192,26.61019178
15.2,77.8,2.192,26.61019178
15.2,77.9,2.058630137,27.32616438
15.2,78,2.058630137,27.32616438
15.2,78.1,2.058630137,27.32616438
15.2,78.2,2.058630137,27.32616438
15.2,78.3,2.058630137,27.32616438
15.2,78.4,2.058630137,27.32616438
15.3,75,3.431232877,24.39389041
15.3,75.1,3.431232877,24.39389041
15.3,75.2,3.431232877,24.39389041
15.3,75.3,3.431232877,24.39389041
15.3,75.4,2.654356164,25.13816438
15.3,75.5,2.654356164,25.13816438
15.3,75.6,2.654356164,25.13816438
15.3,75.7,2.654356164,25.13816438
15.3,75.8,2.654356164,25.13816438
15.3,75.9,2.654356164,25.13816438
15.3,76,2.385643836,25.72117808
15.3,76.1,2.385643836,25.72117808
15.3,76.2,2.385643836,25.72117808
15.3,76.3,2.385643836,25.72117808
15.3,76.4,2.385643836,25.72117808
15.3,76.5,2.385643836,25.72117808
15.3,76.6,2.185424658,26.76542466
15.3,76.7,2.185424658,26.76542466
15.3,76.8,2.185424658,26.76542466
15.3,76.9,2.185424658,26.76542466
15.3,77,2.185424658,26.76542466
15.3,77.1,2.185424658,26.76542466
15.3,77.2,2.165068493,26.70887671
15.3,77.3,2.165068493,26.70887671
15.3,77.4,2.165068493,26.70887671
15.3,77.5,2.165068493,26.70887671
15.3,77.6,2.165068493,26.70887671
15.3,77.7,2.165068493,26.70887671
15.3,77.8,2.165068493,26.70887671
15.3,77.9,2.091424658,27.09545205
15.3,78,2.091424658,27.09545205
15.3,78.1,2.091424658,27.09545205
15.3,78.2,2.091424658,27.09545205
15.3,78.3,2.091424658,27.09545205
15.3,78.4,2.091424658,27.09545205
15.4,75,3.431232877,24.39389041
15.4,75.1,3.431232877,24.39389041
15.4,75.2,3.431232877,24.39389041
15.4,75.3,3.431232877,24.39389041
15.4,75.4,2.654356164,25.13816438
15.4,75.5,2.654356164,25.13816438
15.4,75.6,2.654356164,25.13816438
15.4,75.7,2.654356164,25.13816438
15.4,75.8,2.654356164,25.13816438
15.4,75.9,2.654356164,25.13816438
15.4,76,2.385643836,25.72117808
15.4,76.1,2.385643836,25.72117808
15.4,76.2,2.385643836,25.72117808
15.4,76.3,2.385643836,25.72117808
15.4,76.4,2.385643836,25.72117808
15.4,76.5,2.385643836,25.72117808
15.4,76.6,2.185424658,26.76542466
15.4,76.7,2.185424658,26.76542466
15.4,76.8,2.185424658,26.76542466
15.4,76.9,2.185424658,26.76542466
15.4,77,2.185424658,26.76542466
15.4,77.1,2.185424658,26.76542466
15.4,77.2,2.165068493,26.70887671
15.4,77.3,2.165068493,26.70887671
15.4,77.4,2.165068493,26.70887671
15.4,77.5,2.165068493,26.70887671
15.4,77.6,2.165068493,26.70887671
15.4,77.7,2.165068493,26.70887671
15.4,77.8,2.165068493,26.70887671
15.4,77.9,2.091424658,27.09545205
15.4,78,2.091424658,27.09545205
15.4,78.1,2.091424658,27.09545205
15.4,78.2,2.091424658,27.09545205
15.4,78.3,2.091424658,27.09545205
15.4,78.4,2.091424658,27.09545205
15.5,75,3.431232877,24.39389041
15.5,75.1,3.431232877,24.39389041
15.5,75.2,3.431232877,24.39389041
15.5,75.3,3.431232877,24.39389041
15.5,75.4,2.654356164,25.13816438
15.5,75.5,2.654356164,25.13816438
15.5,75.6,2.654356164,25.13816438
15.5,75.7,2.654356164,25.13816438
15.5,75.8,2.654356164,25.13816438
15.5,75.9,2.654356164,25.13816438
15.5,76,2.385643836,25.72117808
15.5,76.1,2.385643836,25.72117808
15.5,76.2,2.385643836,25.72117808
15.5,76.3,2.385643836,25.72117808
15.5,76.4,2.385643836,25.72117808
15.5,76.5,2.385643836,25.72117808
15.5,76.6,2.185424658,26.76542466
15.5,76.7,2.185424658,26.76542466
15.5,76.8,2.185424658,26.76542466
15.5,76.9,2.185424658,26.76542466
15.5,77,2.185424658,26.76542466
15.5,77.1,2.185424658,26.76542466
15.5,77.2,2.165068493,26.70887671
15.5,77.3,2.165068493,26.70887671
15.5,77.4,2.165068493,26.70887671
15.5,77.5,2.165068493,26.70887671
15.5,77.6,2.165068493,26.70887671
15.5,77.7,2.165068493,26.70887671
15.5,77.8,2.165068493,26.70887671
15.5,77.9,2.091424658,27.09545205
15.5,78,2.091424658,27.09545205
15.5,78.1,2.091424658,27.09545205
15.5,78.2,2.091424658,27.09545205
15.5,78.3,2.091424658,27.09545205
15.5,78.4,2.091424658,27.09545205
15.6,75,3.431232877,24.39389041
15.6,75.1,3.431232877,24.39389041
15.6,75.2,3.431232877,24.39389041
15.6,75.3,3.431232877,24.39389041
15.6,75.4,2.654356164,25.13816438
15.6,75.5,2.654356164,25.13816438
15.6,75.6,2.654356164,25.13816438
15.6,75.7,2.654356164,25.13816438
15.6,75.8,2.654356164,25.13816438
15.6,75.9,2.654356164,25.13816438
15.6,76,2.385643836,25.72117808
15.6,76.1,2.385643836,25.72117808
15.6,76.2,2.385643836,25.72117808
15.6,76.3,2.385643836,25.72117808
15.6,76.4,2.385643836,25.72117808
15.6,76.5,2.385643836,25.72117808
15.6,76.6,2.185424658,26.76542466
15.6,76.7,2.185424658,26.76542466
15.6,76.8,2.185424658,26.76542466
15.6,76.9,2.185424658,26.76542466
15.6,77,2.185424658,26.76542466
15.6,77.1,2.185424658,26.76542466
15.6,77.2,2.165068493,26.70887671
15.6,77.3,2.165068493,26.70887671
15.6,77.4,2.165068493,26.70887671
15.6,77.5,2.165068493,26.70887671
15.6,77.6,2.165068493,26.70887671
15.6,77.7,2.165068493,26.70887671
15.6,77.8,2.165068493,26.70887671
15.6,77.9,2.091424658,27.09545205
15.6,78,2.091424658,27.09545205
15.6,78.1,2.091424658,27.09545205
15.6,78.2,2.091424658,27.09545205
15.6,78.3,2.091424658,27.09545205
15.6,78.4,2.091424658,27.09545205
15.7,75,3.431232877,24.39389041
15.7,75.1,3.431232877,24.39389041
15.7,75.2,3.431232877,24.39389041
15.7,75.3,3.431232877,24.39389041
15.7,75.4,2.654356164,25.13816438
15.7,75.5,2.654356164,25.13816438
15.7,75.6,2.654356164,25.13816438
15.7,75.7,2.654356164,25.13816438
15.7,75.8,2.654356164,25.13816438
15.7,75.9,2.654356164,25.13816438
15.7,76,2.385643836,25.72117808
15.7,76.1,2.385643836,25.72117808
15.7,76.2,2.385643836,25.72117808
15.7,76.3,2.385643836,25.72117808
15.7,76.4,2.385643836,25.72117808
15.7,76.5,2.385643836,25.72117808
15.7,76.6,2.185424658,26.76542466
15.7,76.7,2.185424658,26.76542466
15.7,76.8,2.185424658,26.76542466
15.7,76.9,2.185424658,26.76542466
15.7,77,2.185424658,26.76542466
15.7,77.1,2.185424658,26.76542466
15.7,77.2,2.165068493,26.70887671
15.7,77.3,2.165068493,26.70887671
15.7,77.4,2.165068493,26.70887671
15.7,77.5,2.165068493,26.70887671
15.7,77.6,2.165068493,26.70887671
15.7,77.7,2.165068493,26.70887671
15.7,77.8,2.165068493,26.70887671
15.7,77.9,2.091424658,27.09545205
15.7,78,2.091424658,27.09545205
15.7,78.1,2.091424658,27.09545205
15.7,78.2,2.091424658,27.09545205
15.7,78.3,2.091424658,27.09545205
15.7,78.4,2.091424658,27.09545205
15.8,75,2.751835616,24.75476712
15.8,75.1,2.751835616,24.75476712
15.8,75.2,2.751835616,24.75476712
15.8,75.3,2.751835616,24.75476712
15.8,75.4,2.248410959,25.64849315
15.8,75.5,2.248410959,25.64849315
15.8,75.6,2.248410959,25.64849315
15.8,75.7,2.248410959,25.64849315
15.8,75.8,2.248410959,25.64849315
15.8,75.9,2.248410959,25.64849315
15.8,76,2.13339726,26.1330137
15.8,76.1,2.13339726,26.1330137
15.8,76.2,2.13339726,26.1330137
15.8,76.3,2.13339726,26.1330137
15.8,76.4,2.13339726,26.1330137
15.8,76.5,2.13339726,26.1330137
15.8,76.6,2.062109589,26.978
15.8,76.7,2.062109589,26.978
15.8,76.8,2.062109589,26.978
15.8,76.9,2.062109589,26.978
15.8,77,2.062109589,26.978
15.8,77.1,2.062109589,26.978
15.8,77.2,2.155123288,27.20961644
15.8,77.3,2.155123288,27.20961644
15.8,77.4,2.155123288,27.20961644
15.8,77.5,2.155123288,27.20961644
15.8,77.6,2.155123288,27.20961644
15.8,77.7,2.155123288,27.20961644
15.8,77.8,2.155123288,27.20961644
15.8,77.9,2.212684932,27.16832877
15.8,78,2.212684932,27.16832877
15.8,78.1,2.212684932,27.16832877
15.8,78.2,2.212684932,27.16832877
15.8,78.3,2.212684932,27.16832877
15.8,78.4,2.212684932,27.16832877
15.9,75,2.751835616,24.75476712
15.9,75.1,2.751835616,24.75476712
15.9,75.2,2.751835616,24.75476712
15.9,75.3,2.751835616,24.75476712
15.9,75.4,2.248410959,25.64849315
15.9,75.5,2.248410959,25.64849315
15.9,75.6,2.248410959,25.64849315
15.9,75.7,2.248410959,25.64849315
15.9,75.8,2.248410959,25.64849315
15.9,75.9,2.248410959,25.64849315
15.9,76,2.13339726,26.1330137
15.9,76.1,2.13339726,26.1330137
15.9,76.2,2.13339726,26.1330137
15.9,76.3,2.13339726,26.1330137
15.9,76.4,2.13339726,26.1330137
15.9,76.5,2.13339726,26.1330137
15.9,76.6,2.062109589,26.978
15.9,76.7,2.062109589,26.978
15.9,76.8,2.062109589,26.978
15.9,76.9,2.062109589,26.978
15.9,77,2.062109589,26.978
15.9,77.1,2.062109589,26.978
15.9,77.2,2.155123288,27.20961644
15.9,77.3,2.155123288,27.20961644
15.9,77.4,2.155123288,27.20961644
15.9,77.5,2.155123288,27.20961644
15.9,77.6,2.155123288,27.20961644
15.9,77.7,2.155123288,27.20961644
15.9,77.8,2.155123288,27.20961644
15.9,77.9,2.212684932,27.16832877
15.9,78,2.212684932,27.16832877
15.9,78.1,2.212684932,27.16832877
15.9,78.2,2.212684932,27.16832877
15.9,78.3,2.212684932,27.16832877
15.9,78.4,2.212684932,27.16832877
16,75,2.751835616,24.75476712
16,75.1,2.751835616,24.75476712
16,75.2,2.751835616,24.75476712
16,75.3,2.751835616,24.75476712
16,75.4,2.248410959,25.64849315
16,75.5,2.248410959,25.64849315
16,75.6,2.248410959,25.64849315
16,75.7,2.248410959,25.64849315
16,75.8,2.248410959,25.64849315
16,75.9,2.248410959,25.64849315
16,76,2.13339726,26.1330137
16,76.1,2.13339726,26.1330137
16,76.2,2.13339726,26.1330137
16,76.3,2.13339726,26.1330137
16,76.4,2.13339726,26.1330137
16,76.5,2.13339726,26.1330137
16,76.6,2.062109589,26.978
16,76.7,2.062109589,26.978
16,76.8,2.062109589,26.978
16,76.9,2.062109589,26.978
16,77,2.062109589,26.978
16,77.1,2.062109589,26.978
16,77.2,2.155123288,27.20961644
16,77.3,2.155123288,27.20961644
16,77.4,2.155123288,27.20961644
16,77.5,2.155123288,27.20961644
16,77.6,2.155123288,27.20961644
16,77.7,2.155123288,27.20961644
16,77.8,2.155123288,27.20961644
16,77.9,2.212684932,27.16832877
16,78,2.212684932,27.16832877
